Semester_Week,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,hour,minute,sin_hour,cos_hour,Day_Of_Week,Is_weekend,Semester_Spring 2017,Class_Standing_Graduate,Class_Standing_Junior,Class_Standing_Other,Class_Standing_Senior,Class_Standing_Sophomore,Expected_Graduation_Fall Semester 2019,Expected_Graduation_Fall Semester 2020,Expected_Graduation_Spring Semester 2017,Expected_Graduation_Spring Semester 2018,Expected_Graduation_Spring Semester 2020,Expected_Graduation_Spring Semester 2021,Expected_Graduation_Summer Semester 2017,Expected_Graduation_Summer Semester 2018,Expected_Graduation_Summer Semester 2019,Expected_Graduation_Summer Semester 2020,Gender_MALE,time_bin_Evening,time_bin_Morning,course_level_Grad level Course,course_level_Junior level Course,course_level_Senior level Course,course_level_Sophomore level Course,course_level_Unknown course number,occupancy
14,13,3.0,136.0,2.992,0.008,9,56,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6
16,13,3.0,136.0,2.992,0.008,12,32,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13
10,13,3.0,136.0,2.992,0.008,12,41,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14
5,18,2.166,132.0,2.338,-0.172,16,5,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17
8,15,1.0,193.0,2.054,-1.054,17,37,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,28
5,11,2.6,162.0,3.017,-0.417,12,20,1.2246467991473532e-16,-1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10
5,11,2.6,162.0,3.017,-0.417,17,52,-0.9659258262890683,-0.25881904510252063,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4,11,2.6,162.0,3.017,-0.417,18,2,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,16
3,11,2.6,162.0,3.017,-0.417,20,25,-0.8660254037844386,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9
7,11,2.6,162.0,3.017,-0.417,8,41,0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3,11,2.6,162.0,3.017,-0.417,8,43,0.8660254037844388,-0.4999999999999998,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2,11,2.6,162.0,3.017,-0.417,19,21,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9
4,11,2.6,162.0,3.017,-0.417,16,35,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12
8,3,0.0,138.0,2.006,-2.006,21,9,-0.7071067811865477,0.7071067811865474,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9
17,15,3.0,129.0,2.063,0.937,18,54,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20
17,12,2.666,133.0,2.636,0.03,14,27,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
14,12,2.666,133.0,2.636,0.03,8,5,0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
17,12,2.666,133.0,2.636,0.03,9,22,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
7,12,2.666,133.0,2.636,0.03,8,55,0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
4,12,2.666,133.0,2.636,0.03,9,10,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2,12,2.666,133.0,2.636,0.03,19,30,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
12,12,2.666,133.0,2.636,0.03,13,24,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
2,12,2.666,133.0,2.636,0.03,19,5,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
13,12,2.666,133.0,2.636,0.03,13,45,-0.2588190451025208,-0.9659258262890683,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
3,12,2.666,133.0,2.636,0.03,14,20,-0.4999999999999998,-0.8660254037844388,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,12,2.666,133.0,2.636,0.03,14,21,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27
2,12,2.666,133.0,2.636,0.03,11,28,0.258819045102521,-0.9659258262890682,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
12,12,2.666,133.0,2.636,0.03,20,30,-0.8660254037844386,0.5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
16,12,2.666,133.0,2.636,0.03,11,37,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16
8,13,3.1,163.0,2.109,0.991,16,29,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24
11,13,3.1,163.0,2.109,0.991,17,52,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
15,13,3.1,163.0,2.109,0.991,11,22,0.258819045102521,-0.9659258262890682,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6
4,13,3.1,163.0,2.109,0.991,18,37,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12
17,13,3.1,163.0,2.109,0.991,9,46,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
8,13,3.1,163.0,2.109,0.991,14,49,-0.4999999999999998,-0.8660254037844388,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
8,13,3.1,163.0,2.109,0.991,19,23,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
2,13,3.1,163.0,2.109,0.991,19,46,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15
4,13,3.1,163.0,2.109,0.991,13,24,-0.2588190451025208,-0.9659258262890683,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4,13,3.1,163.0,2.109,0.991,17,5,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
13,13,3.1,163.0,2.109,0.991,20,1,-0.8660254037844386,0.5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
11,13,3.1,163.0,2.109,0.991,13,26,-0.2588190451025208,-0.9659258262890683,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
9,13,3.1,163.0,2.109,0.991,16,31,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
17,13,3.1,163.0,2.109,0.991,16,2,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5,15,3.8,31.0,2.75,1.05,14,6,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,23
3,12,3.25,154.0,3.29,-0.04,17,5,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
15,12,3.25,154.0,3.29,-0.04,10,51,0.49999999999999994,-0.8660254037844387,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
2,12,3.25,154.0,3.29,-0.04,20,15,-0.8660254037844386,0.5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21
4,10,1.428,140.0,2.052,-0.624,10,6,0.49999999999999994,-0.8660254037844387,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
9,10,1.428,140.0,2.052,-0.624,10,18,0.49999999999999994,-0.8660254037844387,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
4,12,3.75,46.0,3.93,-0.18,18,1,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3
12,12,3.75,46.0,3.93,-0.18,18,7,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5
8,12,3.75,46.0,3.93,-0.18,18,17,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8
5,12,3.75,46.0,3.93,-0.18,18,5,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6
5,9,2.0,145.0,2.202,-0.202,12,28,1.2246467991473532e-16,-1.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9
6,10,3.1,141.03,2.602,0.498,14,32,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23
17,6,3.5,138.0,2.728,0.772,18,43,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19
10,16,3.0,141.0,2.212,0.788,9,21,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
10,16,3.0,141.0,2.212,0.788,12,53,1.2246467991473532e-16,-1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
9,16,3.0,141.0,2.212,0.788,9,13,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5
13,16,3.0,141.0,2.212,0.788,9,42,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4
6,16,3.0,141.0,2.212,0.788,9,37,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,10
10,16,3.0,141.0,2.212,0.788,9,29,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4
8,16,3.0,141.0,2.212,0.788,12,37,1.2246467991473532e-16,-1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
10,16,3.0,141.0,2.212,0.788,19,49,-0.9659258262890684,0.2588190451025203,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12
5,16,3.0,141.0,2.212,0.788,9,24,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4
17,15,2.4,136.0,2.893,-0.493,8,18,0.8660254037844388,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
17,15,2.4,136.0,2.893,-0.493,15,2,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24
16,15,2.4,136.0,2.893,-0.493,15,49,-0.7071067811865471,-0.7071067811865479,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,40
13,15,2.4,136.0,2.893,-0.493,16,24,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18
15,15,2.4,136.0,2.893,-0.493,13,30,-0.2588190451025208,-0.9659258262890683,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
16,15,2.4,136.0,2.893,-0.493,8,10,0.8660254037844388,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
7,15,2.4,136.0,2.893,-0.493,8,6,0.8660254037844388,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
11,15,2.4,136.0,2.893,-0.493,17,9,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22
17,15,2.4,136.0,2.893,-0.493,7,51,0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
9,15,2.4,136.0,2.893,-0.493,12,43,1.2246467991473532e-16,-1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14
4,15,2.4,136.0,2.893,-0.493,8,38,0.8660254037844388,-0.4999999999999998,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
15,15,2.4,136.0,2.893,-0.493,19,17,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,9
15,15,2.4,136.0,2.893,-0.493,10,33,0.49999999999999994,-0.8660254037844387,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
4,15,2.4,136.0,2.893,-0.493,14,27,-0.4999999999999998,-0.8660254037844388,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
12,15,2.4,136.0,2.893,-0.493,18,52,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,8
16,15,2.4,136.0,2.893,-0.493,20,2,-0.8660254037844386,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7
6,15,2.4,136.0,2.893,-0.493,20,57,-0.8660254037844386,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,15
6,15,2.4,136.0,2.893,-0.493,9,59,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5
16,15,2.4,136.0,2.893,-0.493,14,3,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8
6,6,2.0,95.0,2.842,-0.842,14,25,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19
10,19,3.625,198.0,3.625,0.0,15,42,-0.7071067811865471,-0.7071067811865479,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
5,12,3.0,169.0,2.726,0.274,10,27,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
6,12,3.0,169.0,2.726,0.274,14,24,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3,12,3.0,169.0,2.726,0.274,14,24,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3,12,3.0,169.0,2.726,0.274,14,48,-0.4999999999999998,-0.8660254037844388,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
8,12,3.0,169.0,2.726,0.274,14,15,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7,12,3.0,169.0,2.726,0.274,18,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
11,12,3.0,169.0,2.726,0.274,14,35,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
12,12,3.0,169.0,2.726,0.274,14,49,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
11,12,3.0,169.0,2.726,0.274,18,49,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
3,12,3.0,169.0,2.726,0.274,18,36,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
4,12,3.0,169.0,2.726,0.274,20,34,-0.8660254037844386,0.5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
9,12,3.0,169.0,2.726,0.274,14,34,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
6,12,3.0,169.0,2.726,0.274,18,36,-1.0,-1.8369701987210297e-16,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25
13,12,3.0,169.0,2.726,0.274,15,11,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3,12,3.0,169.0,2.726,0.274,15,38,-0.7071067811865471,-0.7071067811865479,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
15,12,3.0,169.0,2.726,0.274,18,49,-1.0,-1.8369701987210297e-16,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
9,12,3.0,169.0,2.726,0.274,14,43,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
4,12,3.0,169.0,2.726,0.274,17,3,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
15,12,3.0,169.0,2.726,0.274,17,53,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
6,12,3.0,169.0,2.726,0.274,17,42,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
7,12,3.0,169.0,2.726,0.274,15,39,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
11,12,2.25,134.0,2.756,-0.506,18,15,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
5,12,2.25,134.0,2.756,-0.506,18,21,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
4,15,2.2,133.0,2.536,-0.336,14,44,-0.4999999999999998,-0.8660254037844388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17
4,18,3.2,136.0,2.837,0.363,18,30,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,15
4,18,3.333,144.0,3.648,-0.315,18,10,-1.0,-1.8369701987210297e-16,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27
8,10,2.769,137.0,2.556,0.213,15,58,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,18
16,12,1.25,127.0,2.352,-1.102,10,57,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
11,12,1.25,127.0,2.352,-1.102,18,57,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
4,17,2.352,182.0,2.119,0.233,19,22,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,17
11,17,2.352,182.0,2.119,0.233,20,3,-0.8660254037844386,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,22
7,17,2.352,182.0,2.119,0.233,21,1,-0.7071067811865477,0.7071067811865474,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10
10,17,2.352,182.0,2.119,0.233,20,14,-0.8660254037844386,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,20
9,12,1.75,107.0,2.26,-0.51,9,13,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5
13,12,1.75,107.0,2.26,-0.51,9,42,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4
6,12,1.75,107.0,2.26,-0.51,9,36,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,9
10,12,1.75,107.0,2.26,-0.51,9,30,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5
3,13,2.076,146.0,2.6,-0.524,10,16,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6
17,3,4.0,137.0,3.137,0.863,9,37,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
16,3,4.0,137.0,3.137,0.863,9,40,0.7071067811865476,-0.7071067811865475,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6,3,4.0,137.0,3.137,0.863,13,57,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
4,3,4.0,137.0,3.137,0.863,14,16,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
9,3,4.0,137.0,3.137,0.863,13,19,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
6,3,4.0,137.0,3.137,0.863,8,30,0.8660254037844388,-0.4999999999999998,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11,3,4.0,137.0,3.137,0.863,10,29,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
16,3,4.0,137.0,3.137,0.863,10,33,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
13,3,4.0,137.0,3.137,0.863,15,19,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24
6,13,3.0,129.5,2.176,0.824,16,27,-0.8660254037844384,-0.5000000000000004,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
16,13,3.0,129.5,2.176,0.824,19,31,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7
11,13,2.153,159.0,2.012,0.141,16,27,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17
12,13,2.153,159.0,2.012,0.141,18,12,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,13
11,18,3.166,152.0,2.64,0.526,14,1,-0.4999999999999998,-0.8660254037844388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,15
3,18,3.166,152.0,2.64,0.526,20,16,-0.8660254037844386,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,14
